id,timestamp,temperature,humidity,sound,anomaly
5850,2026-02-20 10:08:28,22.12,45.13,68.08,1
5851,2026-02-20 10:08:29,22.06,45.32,67.61,1
5852,2026-02-20 10:08:30,22.2,45.39,67.39,1
5853,2026-02-20 10:08:31,22.24,45.36,67.39,1
5854,2026-02-20 10:08:32,22.27,45.5,67.73,1
5855,2026-02-20 10:08:33,22.29,45.48,67.45,1
5856,2026-02-20 10:08:34,22.3,45.49,66.73,1
5857,2026-02-20 10:08:35,22.23,45.46,66.7,1
5858,2026-02-20 10:08:36,22.27,45.43,66.69,1
5859,2026-02-20 10:08:37,22.28,45.22,66.38,1
5860,2026-02-20 10:08:38,22.37,45.15,66.43,1
5861,2026-02-20 10:08:39,22.36,45.16,66.55,1
5862,2026-02-20 10:08:40,22.35,44.94,66.6,1
5863,2026-02-20 10:08:41,22.35,45.01,66.7,1
5864,2026-02-20 10:08:42,22.4,45.04,66.38,1
5865,2026-02-20 10:08:43,22.35,44.95,66.68,1
5866,2026-02-20 10:08:44,22.29,45.03,66.6,1
5867,2026-02-20 10:08:45,22.21,45.16,66.68,1
5868,2026-02-20 10:08:46,22.33,45.3,66.85,1
5869,2026-02-20 10:08:47,22.35,45.34,67.03,1
5870,2026-02-20 10:08:48,22.33,45.36,67.55,1
5871,2026-02-20 10:08:49,22.25,45.27,67.15,1
5872,2026-02-20 10:08:50,22.25,45.25,67.1,1
5873,2026-02-20 10:08:51,22.22,45.31,67.07,1
5874,2026-02-20 10:08:52,22.17,45.03,67.39,1
5875,2026-02-20 10:08:53,22.12,44.9,67.8,1
5876,2026-02-20 10:08:54,22.14,44.83,67.87,1
5877,2026-02-20 10:08:55,22.18,44.8,68.06,1
5878,2026-02-20 10:08:56,22.15,44.86,68.34,1
5879,2026-02-20 10:08:57,22.11,44.97,68.51,1
5880,2026-02-20 10:08:58,22.12,45.09,68.45,1
5881,2026-02-20 10:08:59,22.1,45.08,68.06,1
5882,2026-02-20 10:09:00,22.12,44.89,67.82,1
5883,2026-02-20 10:09:01,22.08,44.89,68.32,1
5884,2026-02-20 10:09:02,22.03,44.9,68.08,1
5885,2026-02-20 10:09:03,22.08,45,68.23,1
5886,2026-02-20 10:09:04,22.15,45.08,68.31,1
5887,2026-02-20 10:09:05,22.13,45.12,67.66,1
5888,2026-02-20 10:09:06,22.15,45.29,67.65,1
5889,2026-02-20 10:09:07,22.11,45.17,67.68,1
5890,2026-02-20 10:09:08,22.06,45.08,67.69,1
5891,2026-02-20 10:09:09,22.02,45.07,67.82,1
5892,2026-02-20 10:09:10,22.06,45.09,68.17,1
5893,2026-02-20 10:09:11,22.11,45,68.71,1
5894,2026-02-20 10:09:12,22.2,44.95,68.76,1
5895,2026-02-20 10:09:13,22.23,44.89,68.39,1
5896,2026-02-20 10:09:14,22.15,44.92,68.4,1
5897,2026-02-20 10:09:15,22.17,44.97,68.03,1
5898,2026-02-20 10:09:16,22.1,44.91,67.53,1
5899,2026-02-20 10:09:17,22.04,45.04,67.47,1
5900,2026-02-20 10:09:18,22.04,45.1,66.92,1
5901,2026-02-20 10:09:19,22.04,45.23,67,1
5902,2026-02-20 10:09:20,21.99,45.18,66.58,1
5903,2026-02-20 10:09:21,21.97,45.15,66.74,1
5904,2026-02-20 10:09:22,21.94,45.19,66.83,1
5905,2026-02-20 10:09:23,21.94,45.4,67.19,1
5906,2026-02-20 10:09:24,21.97,45.34,67.13,1
5907,2026-02-20 10:09:25,21.98,45.14,67.11,1
5908,2026-02-20 10:09:26,21.98,45.19,67.24,1
5909,2026-02-20 10:09:27,22.01,45.24,67.03,1
5910,2026-02-20 10:09:28,22.01,45.09,66.87,1
5911,2026-02-20 10:09:29,22.04,45.12,67.16,1
5912,2026-02-20 10:09:30,21.98,44.95,66.99,1
5913,2026-02-20 10:09:31,22.02,44.97,67.06,1
5914,2026-02-20 10:09:32,22.03,44.99,67.31,1
5915,2026-02-20 10:09:33,21.99,45,67.61,1
5916,2026-02-20 10:09:34,21.97,44.93,68.03,1
5917,2026-02-20 10:09:35,21.97,44.9,68.12,1
5918,2026-02-20 10:09:36,22.03,45,67.62,1
5919,2026-02-20 10:09:37,22.02,44.97,67.87,1
5920,2026-02-20 10:09:38,22.02,44.98,67.8,1
5921,2026-02-20 10:09:39,22,44.91,67.76,1
5922,2026-02-20 10:09:40,22.06,44.83,67.94,1
5923,2026-02-20 10:09:41,22.09,44.7,68.31,1
5924,2026-02-20 10:09:42,22.13,44.77,68.76,1
5925,2026-02-20 10:09:43,22.17,44.79,68.33,1
5926,2026-02-20 10:09:44,22.15,44.68,68.48,1
5927,2026-02-20 10:09:45,22.21,44.56,68.23,1
5928,2026-02-20 10:09:46,22.22,44.53,68.52,1
5929,2026-02-20 10:09:47,22.15,44.41,68.38,1
5930,2026-02-20 10:09:48,22.26,44.55,68.86,1
5931,2026-02-20 10:09:49,22.26,44.66,68.81,1
5932,2026-02-20 10:09:50,22.32,44.58,68.87,1
5933,2026-02-20 10:09:51,22.29,44.57,68.6,1
5934,2026-02-20 10:09:52,22.19,44.64,68.18,1
5935,2026-02-20 10:09:53,22.18,44.62,68.48,1
5936,2026-02-20 10:09:54,22.19,44.79,68.39,1
5937,2026-02-20 10:09:55,22.19,44.93,68.59,1
5938,2026-02-20 10:09:56,22.17,44.91,68.62,1
5939,2026-02-20 10:09:57,22.16,44.81,68.46,1
5940,2026-02-20 10:09:58,22.12,44.85,68.42,1
5941,2026-02-20 10:09:59,22.06,44.82,68.39,1
5942,2026-02-20 10:10:00,22.06,44.98,68.45,1
5943,2026-02-20 10:10:01,22.04,45.11,68.63,1
5944,2026-02-20 10:10:02,22.08,45.22,67.95,1
5945,2026-02-20 10:10:03,22.06,45.14,67.65,1
5946,2026-02-20 10:10:04,22.02,45.36,68.24,1
5947,2026-02-20 10:10:05,22.02,45.41,68.06,1
5948,2026-02-20 10:10:06,21.98,45.41,67.98,1
5949,2026-02-20 10:10:07,22,45.47,67.95,1
5950,2026-02-20 10:10:08,22.03,45.24,68.17,1
5951,2026-02-20 10:10:09,22.02,45.14,68.13,1
5952,2026-02-20 10:10:10,22.07,45.18,67.97,1
5953,2026-02-20 10:10:11,22.07,45.33,68.15,1
5954,2026-02-20 10:10:12,22.1,45.16,68.02,1
5955,2026-02-20 10:10:13,22.13,45.09,67.49,1
5956,2026-02-20 10:10:14,22.06,45.05,67.41,1
5957,2026-02-20 10:10:15,22.09,45.07,66.86,1
5958,2026-02-20 10:10:16,22.06,45.16,67.3,1
5959,2026-02-20 10:10:17,21.97,45.22,67.71,1
5960,2026-02-20 10:10:18,21.96,45.25,67.59,1
5961,2026-02-20 10:10:19,21.98,45.15,67.48,1
5962,2026-02-20 10:10:20,21.94,44.98,67.76,1
5963,2026-02-20 10:10:21,21.83,44.91,67.59,1
5964,2026-02-20 10:10:22,21.82,44.92,67.3,1
5965,2026-02-20 10:10:23,21.8,44.93,67.19,1
5966,2026-02-20 10:10:24,21.88,45.02,67.17,1
5967,2026-02-20 10:10:25,21.95,45.04,67.47,1
5968,2026-02-20 10:10:26,21.95,45.02,67.49,1
5969,2026-02-20 10:10:27,22.01,44.92,67.19,1
5970,2026-02-20 10:10:28,21.97,44.83,67.05,1
5971,2026-02-20 10:10:29,21.96,44.68,66.98,1
5972,2026-02-20 10:10:30,22.01,44.66,67.43,1
5973,2026-02-20 10:10:31,22.02,44.76,67.42,1
5974,2026-02-20 10:10:32,21.97,44.81,67.14,1
5975,2026-02-20 10:10:33,21.91,44.72,67.16,1
5976,2026-02-20 10:10:34,21.86,44.78,67.34,1
5977,2026-02-20 10:10:35,21.88,44.92,67.09,1
5978,2026-02-20 10:10:36,21.84,44.92,66.92,1
5979,2026-02-20 10:10:37,21.77,44.91,67.3,1
5980,2026-02-20 10:10:38,21.72,44.86,66.95,1
5981,2026-02-20 10:10:39,21.69,44.84,66.77,1
5982,2026-02-20 10:10:40,21.67,44.95,66.62,1
5983,2026-02-20 10:10:41,21.58,44.78,66.59,1
5984,2026-02-20 10:10:42,21.56,44.83,65.79,1
5985,2026-02-20 10:10:43,21.57,44.9,66.34,1
5986,2026-02-20 10:10:44,21.65,44.77,66.18,1
5987,2026-02-20 10:10:45,21.73,44.86,66.26,1
5988,2026-02-20 10:10:46,21.76,44.89,66.57,1
5989,2026-02-20 10:10:47,21.75,44.88,66.24,1
5990,2026-02-20 10:10:48,21.73,44.74,66.55,1
5991,2026-02-20 10:10:49,21.76,44.67,66.35,1
5992,2026-02-20 10:10:50,21.89,44.59,66.38,1
5993,2026-02-20 10:10:51,21.85,44.65,66.29,1
5994,2026-02-20 10:10:52,21.87,44.6,66.12,1
5995,2026-02-20 10:10:53,21.84,44.61,66.57,1
5996,2026-02-20 10:10:54,21.85,44.62,66.33,1
5997,2026-02-20 10:10:55,21.89,44.6,66.85,1
5998,2026-02-20 10:10:56,22.02,44.78,66.88,1
5999,2026-02-20 10:10:57,21.96,44.84,67.02,1
6000,2026-02-20 10:10:58,21.93,44.7,67.28,1
6001,2026-02-20 10:10:59,21.9,44.61,67.73,1
6002,2026-02-20 10:11:00,21.94,44.53,67.29,1
6003,2026-02-20 10:11:01,21.92,44.31,67.65,1
6004,2026-02-20 10:11:02,21.92,44.31,67.27,1
6005,2026-02-20 10:11:03,21.96,44.28,67.61,1
6006,2026-02-20 10:11:04,22.04,44.35,67.9,1
6007,2026-02-20 10:11:05,22.09,44.5,68.01,1
6008,2026-02-20 10:11:06,22.17,44.58,68.09,1
6009,2026-02-20 10:11:07,22.14,44.63,68.35,1
6010,2026-02-20 10:11:08,22.16,44.68,68.36,1
6011,2026-02-20 10:11:09,22.2,44.78,68.42,1
6012,2026-02-20 10:11:10,22.29,44.79,68.37,1
6013,2026-02-20 10:11:11,22.27,44.81,68.49,1
6014,2026-02-20 10:11:12,22.29,44.92,68.42,1
6015,2026-02-20 10:11:13,22.18,44.81,68.8,1
6016,2026-02-20 10:11:14,22.07,44.68,68.7,1
6017,2026-02-20 10:11:15,22.06,44.69,68.57,1
6018,2026-02-20 10:11:16,21.96,44.67,68.44,1
6019,2026-02-20 10:11:17,21.95,44.73,68.34,1
6020,2026-02-20 10:11:18,21.91,44.7,68.25,1
6021,2026-02-20 10:11:19,21.91,44.54,68.13,1
6022,2026-02-20 10:11:20,21.87,44.48,68.52,1
6023,2026-02-20 10:11:21,21.8,44.48,68.81,1
6024,2026-02-20 10:11:22,21.91,44.45,68.91,1
6025,2026-02-20 10:11:23,21.95,44.4,69.33,1
6026,2026-02-20 10:11:24,21.84,44.22,69.63,1
6027,2026-02-20 10:11:25,21.81,44.41,70.13,1
6028,2026-02-20 10:11:26,21.77,44.27,69.98,1
6029,2026-02-20 10:11:27,21.81,44.46,70.36,1
6030,2026-02-20 10:11:28,21.91,44.48,69.81,1
6031,2026-02-20 10:11:29,21.89,44.43,69.41,1
6032,2026-02-20 10:11:30,21.89,44.43,69.32,1
6033,2026-02-20 10:11:31,21.94,44.58,69.89,1
6034,2026-02-20 10:11:32,21.92,44.46,69.62,1
6035,2026-02-20 10:11:33,21.85,44.35,69.65,1
6036,2026-02-20 10:11:34,21.8,44.21,69.95,1
6037,2026-02-20 10:11:35,21.81,44.13,69.67,1
6038,2026-02-20 10:11:36,21.8,44.05,69.35,1
6039,2026-02-20 10:11:37,21.73,44.05,69.45,1
6040,2026-02-20 10:11:38,21.73,44.11,69.11,1
6041,2026-02-20 10:11:39,21.68,44.25,68.66,1
6042,2026-02-20 10:11:40,21.65,44.17,68.5,1
6043,2026-02-20 10:11:41,21.65,44.19,68.06,1
6044,2026-02-20 10:11:42,21.6,44.08,67.96,1
6045,2026-02-20 10:11:43,21.64,43.99,67.92,1
6046,2026-02-20 10:11:44,21.69,44.05,68.48,1
6047,2026-02-20 10:11:45,21.6,44.1,68.93,1
6048,2026-02-20 10:11:46,21.66,44.09,68.82,1
6049,2026-02-20 10:11:47,21.72,44.17,68.78,1
6050,2026-02-20 10:11:48,21.77,44.32,69.58,1
6051,2026-02-20 10:11:49,21.8,44.3,69.75,1
6052,2026-02-20 10:11:50,21.83,44.42,69.26,1
6053,2026-02-20 10:11:51,21.77,44.28,68.8,1
6054,2026-02-20 10:11:52,21.85,44.17,68.7,1
6055,2026-02-20 10:11:53,21.95,44.31,68.78,1
6056,2026-02-20 10:11:54,22,44.29,68.28,1
6057,2026-02-20 10:11:55,22.07,44.28,68.46,1
6058,2026-02-20 10:11:56,22.08,44.24,68.21,1
6059,2026-02-20 10:11:57,22.09,44.31,67.93,1
6060,2026-02-20 10:11:58,22.11,44.37,67.89,1
6061,2026-02-20 10:11:59,22.18,44.37,68.05,1
6062,2026-02-20 10:12:00,22.16,44.43,67.22,1
6063,2026-02-20 10:12:01,22.13,44.5,67.29,1
6064,2026-02-20 10:12:02,22.18,44.5,67.58,1
6065,2026-02-20 10:12:03,22.25,44.75,67.73,1
6066,2026-02-20 10:12:04,22.28,44.68,67.59,1
6067,2026-02-20 10:12:05,22.17,44.51,67.58,1
6068,2026-02-20 10:12:06,22.14,44.28,67.31,1
6069,2026-02-20 10:12:07,22.12,44.17,67.53,1
6070,2026-02-20 10:12:08,22.11,44.22,67.15,1
6071,2026-02-20 10:12:09,22.26,44.34,67.33,1
6072,2026-02-20 10:12:10,22.26,44.36,67.58,1
6073,2026-02-20 10:12:11,22.22,44.35,67.32,1
6074,2026-02-20 10:12:12,22.22,44.3,67.55,1
6075,2026-02-20 10:12:13,22.3,44.23,67.61,1
6076,2026-02-20 10:12:14,22.34,44.32,67.68,1
6077,2026-02-20 10:12:15,22.38,44.41,67.13,1
6078,2026-02-20 10:12:16,22.35,44.47,67.32,1
6079,2026-02-20 10:12:17,22.35,44.45,67.97,1
6080,2026-02-20 10:12:18,22.31,44.44,67.98,1
6081,2026-02-20 10:12:19,22.28,44.55,68.12,1
6082,2026-02-20 10:12:20,22.26,44.54,67.91,1
6083,2026-02-20 10:12:21,22.3,44.71,68.01,1
6084,2026-02-20 10:12:22,22.29,44.83,67.53,1
6085,2026-02-20 10:12:23,22.27,44.8,67.79,1
6086,2026-02-20 10:12:24,22.25,44.88,67.58,1
6087,2026-02-20 10:12:25,22.29,44.81,67.66,1
6088,2026-02-20 10:12:26,22.3,44.81,67.75,1
6089,2026-02-20 10:12:27,22.33,44.55,67.79,1
6090,2026-02-20 10:12:28,22.32,44.55,67.41,1
6091,2026-02-20 10:12:29,22.25,44.66,66.99,1
6092,2026-02-20 10:12:30,22.24,44.77,66.69,1
6093,2026-02-20 10:12:31,22.14,44.57,66.53,1
6094,2026-02-20 10:12:32,22.16,44.66,66.77,1
6095,2026-02-20 10:12:33,22.16,44.86,66.71,1
6096,2026-02-20 10:12:34,22.25,44.79,66.64,1
6097,2026-02-20 10:12:35,22.21,44.76,66.34,1
6098,2026-02-20 10:12:36,22.11,44.64,66.79,1
6099,2026-02-20 10:12:37,22.12,44.67,66.79,1
6100,2026-02-20 10:12:38,22.09,44.59,66.89,1
6101,2026-02-20 10:12:39,22.07,44.55,66.81,1
6102,2026-02-20 10:12:40,22.11,44.59,66.65,1
6103,2026-02-20 10:12:41,22.19,44.63,66.76,1
6104,2026-02-20 10:12:42,22.26,44.61,66.97,1
6105,2026-02-20 10:12:43,22.2,44.43,66.41,1
6106,2026-02-20 10:12:44,22.25,44.47,66.58,1
6107,2026-02-20 10:12:45,22.23,44.48,66.63,1
6108,2026-02-20 10:12:46,22.22,44.35,66.03,1
6109,2026-02-20 10:12:47,22.27,44.23,66.21,1
6110,2026-02-20 10:12:48,22.22,44.19,66.29,1
6111,2026-02-20 10:12:49,22.3,44.28,66.43,1
6112,2026-02-20 10:12:50,22.28,44.32,66.67,1
6113,2026-02-20 10:12:51,22.32,44.52,66.7,1
6114,2026-02-20 10:12:52,22.33,44.29,66.63,1
6115,2026-02-20 10:12:53,22.28,44.27,67.08,1
6116,2026-02-20 10:12:54,22.33,44.39,66.79,1
6117,2026-02-20 10:12:55,22.28,44.19,66.73,1
6118,2026-02-20 10:12:56,22.37,44.24,67.03,1
6119,2026-02-20 10:12:57,22.25,44.42,67.1,1
6120,2026-02-20 10:12:58,22.23,44.31,66.92,1
6121,2026-02-20 10:12:59,22.23,44.43,66.99,1
6122,2026-02-20 10:13:00,22.18,44.51,67.13,1
6123,2026-02-20 10:13:01,22.16,44.54,66.91,1
6124,2026-02-20 10:13:02,22.13,44.56,67.17,1
6125,2026-02-20 10:13:03,22.16,44.5,67.01,1
6126,2026-02-20 10:13:04,22.14,44.39,66.89,1
6127,2026-02-20 10:13:05,22.21,44.39,66.9,1
6128,2026-02-20 10:13:06,22.23,44.65,66.98,1
6129,2026-02-20 10:13:07,22.29,44.77,66.58,1
6130,2026-02-20 10:13:08,22.26,44.83,66.37,1
6131,2026-02-20 10:13:09,22.14,44.98,66.44,1
6132,2026-02-20 10:13:10,22.23,44.97,66.64,1
6133,2026-02-20 10:13:11,22.23,44.93,66.63,1
6134,2026-02-20 10:13:12,22.16,45.04,66.38,1
6135,2026-02-20 10:13:13,22.14,45.13,67.02,1
6136,2026-02-20 10:13:14,22.23,44.95,66.98,1
6137,2026-02-20 10:13:15,22.15,45.09,67.25,1
6138,2026-02-20 10:13:16,22.3,45.04,67.52,1
6139,2026-02-20 10:13:17,22.34,45.12,67.69,1
6140,2026-02-20 10:13:18,22.25,45.03,66.97,1
6141,2026-02-20 10:13:19,22.2,45,67.57,1
6142,2026-02-20 10:13:20,22.28,44.89,67.37,1
6143,2026-02-20 10:13:21,22.31,44.95,67.43,1
6144,2026-02-20 10:13:22,22.34,44.95,67.74,1
6145,2026-02-20 10:13:23,22.31,45.01,67.56,1
6146,2026-02-20 10:13:24,22.3,44.86,67.99,1
6147,2026-02-20 10:13:25,22.25,44.8,67.94,1
6148,2026-02-20 10:13:26,22.27,44.72,67.68,1
6149,2026-02-20 10:13:27,22.23,44.71,67.68,1
6150,2026-02-20 10:13:28,22.24,44.82,67.31,1
6151,2026-02-20 10:13:29,22.21,44.94,67.12,1
6152,2026-02-20 10:13:30,22.14,44.82,67.04,1
6153,2026-02-20 10:13:31,22.19,44.98,67.01,1
6154,2026-02-20 10:13:32,22.17,45.01,66.95,1
6155,2026-02-20 10:13:33,22.17,45.15,66.97,1
6156,2026-02-20 10:13:34,22.2,45.12,66.78,1
6157,2026-02-20 10:13:35,22.29,45.17,66.46,1
6158,2026-02-20 10:13:36,22.36,45.3,66.64,1
6159,2026-02-20 10:13:37,22.32,45.16,66.7,1
6160,2026-02-20 10:13:38,22.37,45.18,66.49,1
6161,2026-02-20 10:13:39,22.38,45.11,66.49,1
6162,2026-02-20 10:13:40,22.34,45.11,66.66,1
6163,2026-02-20 10:13:41,22.24,45.12,66.29,1
6164,2026-02-20 10:13:42,22.23,45.24,66.52,1
6165,2026-02-20 10:13:43,22.25,45.23,66.62,1
6166,2026-02-20 10:13:44,22.3,45.26,66.4,1
6167,2026-02-20 10:13:45,22.38,45.37,66.51,1
6168,2026-02-20 10:13:46,22.45,45.48,66.43,1
6169,2026-02-20 10:13:47,22.31,45.59,66.47,1
6170,2026-02-20 10:13:48,22.37,45.79,66.81,1
6171,2026-02-20 10:13:49,22.34,45.6,66.7,1
6172,2026-02-20 10:13:50,22.3,45.63,66.74,1
6173,2026-02-20 10:13:51,22.33,45.63,66.35,1
6174,2026-02-20 10:13:52,22.21,45.59,66.15,1
6175,2026-02-20 10:13:53,22.1,45.45,65.91,1
6176,2026-02-20 10:13:54,22.06,45.44,65.86,1
6177,2026-02-20 10:13:55,22.1,45.45,66.28,1
6178,2026-02-20 10:13:56,22.07,45.34,66.05,1
6179,2026-02-20 10:13:57,22.08,45.35,66.12,1
6180,2026-02-20 10:13:58,21.93,45.45,65.81,1
6181,2026-02-20 10:13:59,22.07,45.39,65.79,1
6182,2026-02-20 10:14:00,22.13,45.34,65.49,1
6183,2026-02-20 10:14:01,22.11,45.4,65.67,1
6184,2026-02-20 10:14:02,22.1,45.43,66.03,1
6185,2026-02-20 10:14:03,22.04,45.45,66.09,1
6186,2026-02-20 10:14:04,22.02,45.32,65.97,1
6187,2026-02-20 10:14:05,22.01,45.24,65.9,1
6188,2026-02-20 10:14:06,21.93,45.24,66.02,1
6189,2026-02-20 10:14:07,21.8,44.98,66.02,1
6190,2026-02-20 10:14:08,21.81,45.06,66.27,1
6191,2026-02-20 10:14:09,21.86,45.19,66.76,1
6192,2026-02-20 10:14:10,21.88,45.21,66.61,1
6193,2026-02-20 10:14:11,21.96,45.3,67.04,1
6194,2026-02-20 10:14:12,21.94,45.28,66.94,1
6195,2026-02-20 10:14:13,21.9,45.36,67,1
6196,2026-02-20 10:14:14,21.9,45.34,66.54,1
6197,2026-02-20 10:14:15,21.9,45.33,66.9,1
6198,2026-02-20 10:14:16,21.88,45.29,66.48,1
6199,2026-02-20 10:14:17,21.82,45.14,66.79,1
6200,2026-02-20 10:14:18,21.92,45.2,66.64,1
6201,2026-02-20 10:14:19,21.87,45.27,66.66,1
6202,2026-02-20 10:14:20,21.89,45.17,66.52,1
6203,2026-02-20 10:14:21,21.91,45.07,66.54,1
6204,2026-02-20 10:14:22,21.94,44.83,67.17,1
6205,2026-02-20 10:14:23,21.95,44.84,67.87,1
6206,2026-02-20 10:14:24,21.96,44.82,67.94,1
6207,2026-02-20 10:14:25,21.94,44.73,67.36,1
6208,2026-02-20 10:14:26,21.97,44.87,67.38,1
6209,2026-02-20 10:14:27,21.91,44.99,66.81,1
6210,2026-02-20 10:14:28,21.79,45.08,66.81,1
6211,2026-02-20 10:14:29,21.85,45.3,66.51,1
6212,2026-02-20 10:14:30,21.84,45.19,66.76,1
6213,2026-02-20 10:14:31,21.83,45.09,66.44,1
6214,2026-02-20 10:14:32,21.94,45.09,66.25,1
6215,2026-02-20 10:14:33,21.88,45.13,66.16,1
6216,2026-02-20 10:14:34,21.83,45.21,65.85,1
6217,2026-02-20 10:14:35,21.91,44.93,65.71,1
6218,2026-02-20 10:14:36,21.9,44.78,65.54,1
6219,2026-02-20 10:14:37,21.9,44.75,65.64,1
6220,2026-02-20 10:14:38,21.8,44.84,65.66,1
6221,2026-02-20 10:14:39,21.77,44.83,65.59,1
6222,2026-02-20 10:14:40,21.77,44.69,65.83,1
6223,2026-02-20 10:14:41,21.82,44.77,65.87,1
6224,2026-02-20 10:14:42,21.87,44.96,65.77,1
6225,2026-02-20 10:14:43,21.92,44.85,65.81,1
6226,2026-02-20 10:14:44,21.96,44.81,65.74,1
6227,2026-02-20 10:14:45,22.02,44.72,65.76,1
6228,2026-02-20 10:14:46,21.98,44.58,66.01,1
6229,2026-02-20 10:14:47,21.94,44.72,66.12,1
6230,2026-02-20 10:14:48,21.91,44.73,66.18,1
6231,2026-02-20 10:14:49,21.91,44.53,66.43,1
6232,2026-02-20 10:14:50,21.83,44.56,66.71,1
6233,2026-02-20 10:14:51,21.82,44.59,66.79,1
6234,2026-02-20 10:14:52,21.8,44.78,66.64,1
6235,2026-02-20 10:14:53,21.83,44.87,67.18,1
6236,2026-02-20 10:14:54,21.88,45.11,67.02,1
6237,2026-02-20 10:14:55,21.88,45.1,67.46,1
6238,2026-02-20 10:14:56,21.8,45.12,67.91,1
6239,2026-02-20 10:14:57,21.78,45.21,67.69,1
6240,2026-02-20 10:14:58,21.76,45.17,67.84,1
6241,2026-02-20 10:14:59,21.65,45.42,68.32,1
6242,2026-02-20 10:15:00,21.66,45.36,68.63,1
6243,2026-02-20 10:15:01,21.68,45.42,68.81,1
6244,2026-02-20 10:15:02,21.62,45.6,68.88,1
6245,2026-02-20 10:15:03,21.57,45.46,68.84,1
6246,2026-02-20 10:15:04,21.49,45.51,68.63,1
6247,2026-02-20 10:15:05,21.63,45.56,68.66,1
6248,2026-02-20 10:15:06,21.58,45.72,68.67,1
6249,2026-02-20 10:15:07,21.61,45.75,69.32,1
6250,2026-02-20 10:15:08,21.6,45.94,69.43,1
6251,2026-02-20 10:15:09,21.7,45.92,69.57,1
6252,2026-02-20 10:15:10,21.75,46.17,69.6,1
6253,2026-02-20 10:15:11,21.72,46.23,69.52,1
6254,2026-02-20 10:15:12,21.7,46.33,69.72,1
6255,2026-02-20 10:15:13,21.72,46.34,69.74,1
6256,2026-02-20 10:15:14,21.72,46.27,69.72,1
6257,2026-02-20 10:15:15,21.73,46.18,69.66,1
6258,2026-02-20 10:15:16,21.71,46.17,69.99,1
6259,2026-02-20 10:15:17,21.68,46.13,69.75,1
6260,2026-02-20 10:15:18,21.72,46.17,69.55,1
6261,2026-02-20 10:15:19,21.77,46.17,69.56,1
6262,2026-02-20 10:15:20,21.74,46.21,69.63,1
6263,2026-02-20 10:15:21,21.71,46.22,69.36,1
6264,2026-02-20 10:15:22,21.67,46.29,69.25,1
6265,2026-02-20 10:15:23,21.71,46.23,69.29,1
6266,2026-02-20 10:15:24,21.73,46.13,69.72,1
6267,2026-02-20 10:15:25,21.72,46.04,69.46,1
6268,2026-02-20 10:15:26,21.86,45.92,69.2,1
6269,2026-02-20 10:15:27,21.84,45.88,69.52,1
6270,2026-02-20 10:15:28,21.82,46.16,69.45,1
6271,2026-02-20 10:15:29,21.79,46.18,69.58,1
6272,2026-02-20 10:15:30,21.72,46.09,69.77,1
6273,2026-02-20 10:15:31,21.73,46.08,69.49,1
6274,2026-02-20 10:15:32,21.73,45.94,69.18,1
6275,2026-02-20 10:15:33,21.77,46.04,68.75,1
6276,2026-02-20 10:15:34,21.74,46.21,68.52,1
6277,2026-02-20 10:15:35,21.77,46.14,68.3,1
6278,2026-02-20 10:15:36,21.78,46.22,68.58,1
6279,2026-02-20 10:15:37,21.71,46.34,68.37,1
6280,2026-02-20 10:15:38,21.77,46.24,68.18,1
6281,2026-02-20 10:15:39,21.82,46.31,68.11,1
6282,2026-02-20 10:15:40,21.83,46.5,68.21,1
6283,2026-02-20 10:15:41,21.83,46.36,68.33,1
6284,2026-02-20 10:15:42,21.81,46.24,67.95,1
6285,2026-02-20 10:15:43,21.74,46.17,67.85,1
6286,2026-02-20 10:15:44,21.74,46.09,67.6,1
6287,2026-02-20 10:15:45,21.8,46.23,67.74,1
6288,2026-02-20 10:15:46,21.82,46.18,68.18,1
6289,2026-02-20 10:15:47,21.8,46,68.96,1
6290,2026-02-20 10:15:48,21.85,46.06,68.74,1
6291,2026-02-20 10:15:49,21.85,45.79,68.65,1
6292,2026-02-20 10:15:50,21.85,45.74,68.7,1
6293,2026-02-20 10:15:51,21.83,45.65,68.56,1
6294,2026-02-20 10:15:52,21.74,45.55,68.39,1
6295,2026-02-20 10:15:53,21.74,45.52,68.08,1
6296,2026-02-20 10:15:54,21.83,45.5,68.34,1
6297,2026-02-20 10:15:55,21.83,45.43,68.37,1
6298,2026-02-20 10:15:56,21.82,45.46,68.39,1
6299,2026-02-20 10:15:57,21.8,45.48,68.35,1
6300,2026-02-20 10:15:58,21.89,45.32,67.91,1
6301,2026-02-20 10:15:59,21.93,45.29,68,1
6302,2026-02-20 10:16:00,21.98,45.34,67.85,1
6303,2026-02-20 10:16:01,21.99,45.18,68.23,1
6304,2026-02-20 10:16:02,21.99,45.27,68.47,1
6305,2026-02-20 10:16:03,22.01,45.4,68.61,1
6306,2026-02-20 10:16:04,22.05,45.42,68.97,1
6307,2026-02-20 10:16:05,22,45.39,69.26,1
6308,2026-02-20 10:16:06,22.02,45.35,68.97,1
6309,2026-02-20 10:16:07,22.02,45.13,68.98,1
6310,2026-02-20 10:16:08,22.09,45.09,69.41,1
6311,2026-02-20 10:16:09,22.06,45.1,69.32,1
6312,2026-02-20 10:16:10,22.01,45.12,69.57,1
6313,2026-02-20 10:16:11,22,45.21,69.57,1
6314,2026-02-20 10:16:12,21.98,45.08,69.8,1
6315,2026-02-20 10:16:13,21.96,45.16,69.39,1
